id,棟別,樓層,站點,搬運超過未啟動時間,搬運未啟動台數,搬運輸出內文,烘烤超時,烘烤超時台數,烘烤超時內文,created_at
18282,K11,5F,3390,40分鐘,1,3390-405: 43分</br>,40分鐘,0,N/A,2025-11-29 09:41:54
18284,K11,8F,3260,60分鐘,2,3260-A13: 88分</br>3260-A20: 72分</br>,5.5H,0,N/A,2025-11-29 09:41:54
18291,K11,8F,3910,40分鐘,1,3910-807: 142分</br>,0,0,N/A,2025-11-29 09:41:54
18296,K11,8F,3260,60分鐘,2,3260-A13: 118分</br>3260-A15: 80分</br>,5.5H,0,N/A,2025-11-29 10:11:55
18303,K11,8F,3910,40分鐘,2,3910-807: 172分</br>3910-812: 40分</br>,0,0,N/A,2025-11-29 10:11:55
18308,K11,8F,3260,60分鐘,1,3260-A16: 78分</br>,5.5H,0,N/A,2025-11-29 10:41:53
18315,K11,8F,3910,40分鐘,7,3910-807: 202分</br>3910-812: 70分</br>3910-808: 65分</br>3910-823: 61分</br>3910-820: 60分</br>3910-817: 56分</br>3910-811: 54分</br>,0,0,N/A,2025-11-29 10:41:53
18320,K11,8F,3260,60分鐘,1,3260-A17: 62分</br>,5.5H,0,N/A,2025-11-29 11:11:55
18327,K11,8F,3910,40分鐘,6,3910-812: 100分</br>3910-808: 95分</br>3910-823: 91分</br>3910-820: 90分</br>3910-817: 86分</br>3910-811: 84分</br>,0,0,N/A,2025-11-29 11:11:55
18332,K11,8F,3260,60分鐘,1,3260-A11: 80分</br>,5.5H,0,N/A,2025-11-29 11:41:55
18339,K11,8F,3910,40分鐘,7,3910-812: 130分</br>3910-808: 125分</br>3910-823: 121分</br>3910-820: 120分</br>3910-817: 116分</br>3910-811: 114分</br>3910-807: 66分</br>,0,0,N/A,2025-11-29 11:41:55
18351,K11,8F,3910,40分鐘,10,3910-812: 160分</br>3910-808: 155分</br>3910-823: 152分</br>3910-820: 150分</br>3910-817: 147分</br>3910-811: 145分</br>3910-807: 96分</br>3910-804: 67分</br>3910-815: 45分</br>3910-801: 40分</br>,0,0,N/A,2025-11-29 12:11:56
18363,K11,8F,3910,40分鐘,5,3910-817: 151分</br>3910-807: 126分</br>3910-804: 97分</br>3910-808: 84分</br>3910-815: 75分</br>,0,0,N/A,2025-11-29 12:41:55
18366,K11,5F,3390,40分鐘,2,3390-405: 49分</br>3390-K03: 51分</br>,40分鐘,0,N/A,2025-11-29 13:11:56
18375,K11,8F,3910,40分鐘,6,3910-808: 114分</br>3910-804: 112分</br>3910-815: 105分</br>3910-807: 77分</br>3910-817: 68分</br>3910-811: 50分</br>,0,0,N/A,2025-11-29 13:11:56
18379,K11,6F,3260,60分鐘,1,3260-A606: 61分</br>,5.5H,0,N/A,2025-11-29 13:41:54
18387,K11,8F,3910,40分鐘,5,3910-815: 135分</br>3910-807: 107分</br>3910-817: 98分</br>3910-811: 80分</br>3910-823: 61分</br>,0,0,N/A,2025-11-29 13:41:54
18399,K11,8F,3910,40分鐘,7,3910-815: 165分</br>3910-807: 137分</br>3910-817: 128分</br>3910-811: 110分</br>3910-823: 91分</br>3910-812: 62分</br>3910-818: 44分</br>,0,0,N/A,2025-11-29 14:11:54
18411,K11,8F,3910,40分鐘,5,3910-823: 121分</br>3910-812: 92分</br>3910-817: 74分</br>3910-818: 74分</br>3910-811: 57分</br>,0,0,N/A,2025-11-29 14:41:54
18416,K11,8F,3260,60分鐘,1,3260-A10: 62分</br>,5.5H,0,N/A,2025-11-29 15:12:00
18422,K25,8F,3260,60分鐘,2,3260-B01: 64分</br>3260-B04: 64分</br>,60分鐘,0,N/A,2025-11-29 15:12:00
18423,K11,8F,3910,40分鐘,1,3910-823: 151分</br>,0,0,N/A,2025-11-29 15:12:00
18428,K11,8F,3260,60分鐘,4,3260-A09: 72分</br>3260-A10: 91分</br>3260-A11: 320分</br>3260-A19: 302分</br>,5.5H,0,N/A,2025-11-29 15:41:56
18435,K11,8F,3910,40分鐘,1,3910-823: 181分</br>,0,0,N/A,2025-11-29 15:41:56
18438,K11,5F,3390,40分鐘,1,3390-K06: 45分</br>,40分鐘,0,N/A,2025-11-29 16:11:55
18440,K11,8F,3260,60分鐘,2,3260-A03: 82分</br>3260-A09: 102分</br>,5.5H,0,N/A,2025-11-29 16:11:55
18447,K11,8F,3910,40分鐘,1,3910-823: 211分</br>,0,0,N/A,2025-11-29 16:11:55
18452,K11,8F,3260,60分鐘,2,3260-A03: 112分</br>3260-A08: 83分</br>,5.5H,0,N/A,2025-11-29 16:41:53
18459,K11,8F,3910,40分鐘,2,3910-823: 241分</br>3910-815: 47分</br>,0,0,N/A,2025-11-29 16:41:53
18464,K11,8F,3260,60分鐘,4,3260-A03: 142分</br>3260-A11: 69分</br>3260-A15: 64分</br>3260-A19: 81分</br>,5.5H,0,N/A,2025-11-29 17:11:57
18471,K11,8F,3910,40分鐘,2,3910-823: 271分</br>3910-815: 76分</br>,0,0,N/A,2025-11-29 17:11:57
18476,K11,8F,3260,60分鐘,4,3260-A03: 172分</br>3260-A11: 99分</br>3260-A15: 94分</br>3260-A19: 111分</br>,5.5H,0,N/A,2025-11-29 17:41:55
18482,K25,8F,3260,60分鐘,2,3260-B01: 64分</br>3260-B03: 64分</br>,60分鐘,0,N/A,2025-11-29 17:41:55
18483,K11,8F,3910,40分鐘,3,3910-823: 301分</br>3910-815: 106分</br>3910-820: 69分</br>,0,0,N/A,2025-11-29 17:41:55
18484,K11,8F,4507,40分鐘,1,4507-802: 59分</br>,0,0,N/A,2025-11-29 17:41:55
18486,K11,5F,3390,40分鐘,1,3390-K06: 45分</br>,40分鐘,0,N/A,2025-11-29 18:11:56
18488,K11,8F,3260,60分鐘,4,3260-A03: 202分</br>3260-A11: 129分</br>3260-A15: 124分</br>3260-A19: 141分</br>,5.5H,0,N/A,2025-11-29 18:11:56
18495,K11,8F,3910,40分鐘,4,3910-823: 331分</br>3910-815: 136分</br>3910-820: 99分</br>3910-811: 60分</br>,0,0,N/A,2025-11-29 18:11:56
18496,K11,8F,4507,40分鐘,1,4507-802: 89分</br>,0,0,N/A,2025-11-29 18:11:56
18507,K11,8F,3910,40分鐘,3,3910-823: 361分</br>3910-815: 166分</br>3910-820: 129分</br>,0,0,N/A,2025-11-29 18:41:53
18508,K11,8F,4507,40分鐘,1,4507-802: 119分</br>,0,0,N/A,2025-11-29 18:41:53
18512,K11,8F,3260,60分鐘,1,3260-A14: 86分</br>,5.5H,0,N/A,2025-11-29 19:11:55
18519,K11,8F,3910,40分鐘,4,3910-823: 391分</br>3910-815: 196分</br>3910-820: 159分</br>3910-812: 69分</br>,0,0,N/A,2025-11-29 19:11:55
18520,K11,8F,4507,40分鐘,1,4507-802: 149分</br>,0,0,N/A,2025-11-29 19:11:55
18534,K11,5F,3390,40分鐘,1,3390-K03: 63分</br>,40分鐘,0,N/A,2025-11-29 20:11:57
18536,K11,8F,3260,60分鐘,3,3260-A10: 62分</br>3260-A20: 63分</br>3260-A21: 62分</br>,5.5H,0,N/A,2025-11-29 20:11:57
18546,K11,5F,3390,40分鐘,1,3390-K06: 44分</br>,40分鐘,0,N/A,2025-11-29 20:41:53
18548,K11,8F,3260,60分鐘,2,3260-A18: 81分</br>3260-A21: 92分</br>,5.5H,1,3260-A03: 352分</br>,2025-11-29 20:41:53
18567,K11,8F,3910,40分鐘,1,3910-811: 43分</br>,0,0,N/A,2025-11-29 21:11:56
18582,K11,5F,3390,40分鐘,1,3390-K06: 50分</br>,40分鐘,0,N/A,2025-11-29 22:11:55
18585,K11,8F,3670,45分鐘,3,3670-816: 51分</br>3670-823: 62分</br>3670-824: 46分</br>,45分鐘,2,3670-817: 102分</br>3670-826: 72分</br>,2025-11-29 22:11:55
18597,K11,8F,3670,45分鐘,5,3670-809: 46分</br>3670-811: 46分</br>3670-816: 81分</br>3670-823: 91分</br>3670-824: 76分</br>,45分鐘,2,3670-817: 132分</br>3670-826: 101分</br>,2025-11-29 22:41:54
18609,K11,8F,3670,45分鐘,1,3670-823: 122分</br>,45分鐘,1,3670-809: 77分</br>,2025-11-29 23:11:56
18615,K11,8F,3910,40分鐘,3,3910-804: 43分</br>3910-823: 43分</br>3910-820: 41分</br>,0,0,N/A,2025-11-29 23:11:56
18620,K11,8F,3260,60分鐘,1,3260-A11: 84分</br>,5.5H,0,N/A,2025-11-29 23:41:53
18627,K11,8F,3910,40分鐘,3,3910-820: 66分</br>3910-823: 63分</br>3910-813: 50分</br>,0,0,N/A,2025-11-29 23:41:53
18628,K11,8F,4507,40分鐘,1,4507-804: 40分</br>,0,0,N/A,2025-11-29 23:41:53
18630,K11,5F,3390,40分鐘,7,3390-404: 44分</br>3390-405: 57分</br>3390-409: 52分</br>3390-411: 57分</br>3390-K06: 55分</br>3390-T01: 45分</br>3390-T02: 42分</br>,40分鐘,0,N/A,2025-11-30 00:11:57
18632,K11,8F,3260,60分鐘,1,3260-A07: 81分</br>,5.5H,0,N/A,2025-11-30 00:11:57
18639,K11,8F,3910,40分鐘,2,3910-820: 96分</br>3910-823: 93分</br>,0,0,N/A,2025-11-30 00:11:57
18651,K11,8F,3910,40分鐘,2,3910-820: 126分</br>3910-823: 124分</br>,0,0,N/A,2025-11-30 00:41:55
18654,K11,5F,3390,40分鐘,1,3390-T01: 158分</br>,40分鐘,0,N/A,2025-11-30 01:11:55
18663,K11,8F,3910,40分鐘,2,3910-820: 156分</br>3910-823: 154分</br>,0,0,N/A,2025-11-30 01:11:55
18668,K11,8F,3260,60分鐘,1,3260-A10: 64分</br>,5.5H,0,N/A,2025-11-30 01:41:54
18675,K11,8F,3910,40分鐘,2,3910-820: 186分</br>3910-823: 184分</br>,0,0,N/A,2025-11-30 01:41:54
18680,K11,8F,3260,60分鐘,2,3260-A01: 62分</br>3260-A10: 95分</br>,5.5H,0,N/A,2025-11-30 02:11:55
18692,K11,8F,3260,60分鐘,2,3260-A01: 94分</br>3260-A16: 76分</br>,5.5H,0,N/A,2025-11-30 02:41:55
18704,K11,8F,3260,60分鐘,2,3260-A08: 81分</br>3260-A17: 76分</br>,5.5H,0,N/A,2025-11-30 03:11:55
18716,K11,8F,3260,60分鐘,1,3260-A04: 61分</br>,5.5H,0,N/A,2025-11-30 03:41:55
18728,K11,8F,3260,60分鐘,2,3260-A03: 62分</br>3260-A15: 82分</br>,5.5H,1,3260-A11: 354分</br>,2025-11-30 04:11:55
18738,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2025-11-30 04:41:53
18740,K11,8F,3260,60分鐘,2,3260-A09: 74分</br>3260-A14: 61分</br>,5.5H,0,N/A,2025-11-30 04:41:53
18752,K11,8F,3260,60分鐘,3,3260-A07: 74分</br>3260-A14: 91分</br>3260-A20: 283分</br>,5.5H,0,N/A,2025-11-30 05:11:55
18764,K11,8F,3260,60分鐘,2,3260-A11: 67分</br>3260-A20: 313分</br>,5.5H,0,N/A,2025-11-30 05:41:54
18774,K11,5F,3390,40分鐘,1,3390-409: 41分</br>,40分鐘,0,N/A,2025-11-30 06:11:55
18798,K11,5F,3390,40分鐘,2,3390-409: 44分</br>3390-T01: 53分</br>,40分鐘,0,N/A,2025-11-30 07:11:55
18800,K11,8F,3260,60分鐘,2,3260-A08: 321分</br>3260-A10: 72分</br>,5.5H,1,3260-A01: 364分</br>,2025-11-30 07:11:55
18810,K11,5F,3390,40分鐘,2,3390-409: 43分</br>3390-T01: 83分</br>,40分鐘,0,N/A,2025-11-30 07:41:54
18812,K11,8F,3260,60分鐘,2,3260-A04: 301分</br>3260-A10: 101分</br>,5.5H,1,3260-A08: 351分</br>,2025-11-30 07:41:54
18819,K11,8F,3910,40分鐘,2,3910-807: 49分</br>3910-808: 49分</br>,0,0,N/A,2025-11-30 07:41:54
18831,K11,8F,3910,40分鐘,2,3910-807: 79分</br>3910-808: 79分</br>,0,0,N/A,2025-11-30 08:11:55
18837,K11,8F,3670,45分鐘,1,3670-811: 61分</br>,45分鐘,1,3670-817: 172分</br>,2025-11-30 08:41:56
18843,K11,8F,3910,40分鐘,1,3910-805: 47分</br>,0,0,N/A,2025-11-30 08:41:56
18846,K11,5F,3390,40分鐘,3,3390-404: 43分</br>3390-405: 46分</br>3390-409: 42分</br>,40分鐘,0,N/A,2025-11-30 09:11:55
18855,K11,8F,3910,40分鐘,1,3910-805: 77分</br>,0,0,N/A,2025-11-30 09:11:55
18867,K11,8F,3910,40分鐘,1,3910-805: 107分</br>,0,0,N/A,2025-11-30 09:41:54
18879,K11,8F,3910,40分鐘,2,3910-805: 137分</br>3910-823: 42分</br>,0,0,N/A,2025-11-30 10:11:55
18891,K11,8F,3910,40分鐘,2,3910-805: 167分</br>3910-823: 65分</br>,0,0,N/A,2025-11-30 10:41:54
18896,K11,8F,3260,60分鐘,1,3260-A20: 80分</br>,5.5H,0,N/A,2025-11-30 11:11:56
18903,K11,8F,3910,40分鐘,2,3910-805: 197分</br>3910-823: 95分</br>,0,0,N/A,2025-11-30 11:11:56
18906,K11,5F,3390,40分鐘,2,3390-K06: 54分</br>3390-T01: 68分</br>,40分鐘,0,N/A,2025-11-30 11:41:53
18908,K11,8F,3260,60分鐘,2,3260-A20: 110分</br>3260-A21: 80分</br>,5.5H,0,N/A,2025-11-30 11:41:53
18915,K11,8F,3910,40分鐘,2,3910-805: 227分</br>3910-823: 124分</br>,0,0,N/A,2025-11-30 11:41:53
18920,K11,8F,3260,60分鐘,1,3260-A20: 140分</br>,5.5H,0,N/A,2025-11-30 12:11:56
18930,K11,5F,3390,40分鐘,2,3390-404: 41分</br>3390-405: 45分</br>,40分鐘,0,N/A,2025-11-30 12:41:54
18932,K11,8F,3260,60分鐘,1,3260-A16: 82分</br>,5.5H,0,N/A,2025-11-30 12:41:54
18944,K11,8F,3260,60分鐘,1,3260-A17: 84分</br>,5.5H,0,N/A,2025-11-30 13:11:57
18956,K11,8F,3260,60分鐘,2,3260-A08: 89分</br>3260-A19: 83分</br>,5.5H,0,N/A,2025-11-30 13:41:55
18968,K11,8F,3260,60分鐘,3,3260-A08: 119分</br>3260-A19: 114分</br>3260-A22: 83分</br>,5.5H,0,N/A,2025-11-30 14:11:57
18975,K11,8F,3910,40分鐘,1,3910-807: 45分</br>,0,0,N/A,2025-11-30 14:11:57
18980,K11,8F,3260,60分鐘,3,3260-A15: 82分</br>3260-A19: 143分</br>3260-A22: 112分</br>,5.5H,0,N/A,2025-11-30 14:41:55
18992,K11,8F,3260,60分鐘,1,3260-A19: 174分</br>,5.5H,0,N/A,2025-11-30 15:11:57
18999,K11,8F,3910,40分鐘,2,3910-811: 43分</br>3910-814: 42分</br>,0,0,N/A,2025-11-30 15:11:57
19002,K11,5F,3390,40分鐘,1,3390-T02: 42分</br>,40分鐘,0,N/A,2025-11-30 15:41:56
19004,K11,8F,3260,60分鐘,2,3260-A04: 96分</br>3260-A19: 203分</br>,5.5H,2,3260-A03: 342分</br>3260-A20: 350分</br>,2025-11-30 15:41:56
19011,K11,8F,3910,40分鐘,2,3910-811: 73分</br>3910-814: 72分</br>,0,0,N/A,2025-11-30 15:41:56
19016,K11,8F,3260,60分鐘,1,3260-A19: 234分</br>,5.5H,1,3260-A20: 380分</br>,2025-11-30 16:11:57
19023,K11,8F,3910,40分鐘,1,3910-811: 103分</br>,0,0,N/A,2025-11-30 16:11:57
19028,K11,8F,3260,60分鐘,2,3260-A14: 78分</br>3260-A19: 263分</br>,5.5H,0,N/A,2025-11-30 16:41:55
19035,K11,8F,3910,40分鐘,1,3910-811: 133分</br>,0,0,N/A,2025-11-30 16:41:55
19040,K11,8F,3260,60分鐘,1,3260-A19: 293分</br>,5.5H,0,N/A,2025-11-30 17:11:56
19047,K11,8F,3910,40分鐘,1,3910-811: 163分</br>,0,0,N/A,2025-11-30 17:11:56
19052,K11,8F,3260,60分鐘,3,3260-A18: 90分</br>3260-A19: 323分</br>3260-A20: 73分</br>,5.5H,0,N/A,2025-11-30 17:41:55
19064,K11,8F,3260,60分鐘,3,3260-A01: 73分</br>3260-A18: 120分</br>3260-A20: 103分</br>,5.5H,1,3260-A19: 353分</br>,2025-11-30 18:11:57
19070,K25,8F,3260,60分鐘,1,3260-B03: 70分</br>,60分鐘,0,N/A,2025-11-30 18:11:57
19076,K11,8F,3260,60分鐘,5,3260-A10: 85分</br>3260-A16: 88分</br>3260-A17: 70分</br>3260-A18: 150分</br>3260-A20: 133分</br>,5.5H,1,3260-A19: 383分</br>,2025-11-30 18:41:54
19088,K11,8F,3260,60分鐘,7,3260-A07: 76分</br>3260-A08: 63分</br>3260-A10: 116分</br>3260-A16: 118分</br>3260-A17: 100分</br>3260-A18: 180分</br>3260-A20: 163分</br>,5.5H,1,3260-A19: 413分</br>,2025-11-30 19:11:56
19100,K11,8F,3260,60分鐘,8,3260-A07: 106分</br>3260-A08: 93分</br>3260-A10: 145分</br>3260-A16: 148分</br>3260-A17: 130分</br>3260-A18: 210分</br>3260-A20: 193分</br>3260-A22: 86分</br>,5.5H,1,3260-A19: 443分</br>,2025-11-30 19:41:54
19107,K11,8F,3910,40分鐘,7,3910-814: 58分</br>3910-803: 55分</br>3910-811: 55分</br>3910-812: 53分</br>3910-808: 48分</br>3910-825: 46分</br>3910-816: 41分</br>,0,0,N/A,2025-11-30 19:41:54
19108,K11,8F,4507,40分鐘,3,4507-804: 45分</br>4507-802: 43分</br>4507-801: 42分</br>,0,0,N/A,2025-11-30 19:41:54
19110,K11,5F,3390,40分鐘,5,3390-404: 43分</br>3390-405: 48分</br>3390-411: 57分</br>3390-T01: 56分</br>3390-T02: 51分</br>,40分鐘,0,N/A,2025-11-30 20:11:57
19112,K11,8F,3260,60分鐘,5,3260-A08: 123分</br>3260-A15: 84分</br>3260-A17: 160分</br>3260-A20: 223分</br>3260-A22: 117分</br>,5.5H,2,3260-A04: 334分</br>3260-A19: 473分</br>,2025-11-30 20:11:57
19119,K11,8F,3910,40分鐘,7,3910-803: 76分</br>3910-811: 76分</br>3910-814: 76分</br>3910-812: 75分</br>3910-817: 58分</br>3910-816: 53分</br>3910-818: 43分</br>,0,0,N/A,2025-11-30 20:11:57
19120,K11,8F,4507,40分鐘,1,4507-801: 40分</br>,0,0,N/A,2025-11-30 20:11:57
19124,K11,8F,3260,60分鐘,3,3260-A15: 113分</br>3260-A20: 253分</br>3260-A22: 146分</br>,5.5H,2,3260-A04: 363分</br>3260-A19: 503分</br>,2025-11-30 20:41:55
19136,K11,8F,3260,60分鐘,4,3260-A09: 91分</br>3260-A13: 90分</br>3260-A15: 143分</br>3260-A20: 283分</br>,5.5H,1,3260-A19: 533分</br>,2025-11-30 21:11:56
19143,K11,8F,3910,40分鐘,1,3910-820: 62分</br>,0,0,N/A,2025-11-30 21:11:56
19148,K11,8F,3260,60分鐘,2,3260-A09: 120分</br>3260-A11: 66分</br>,5.5H,1,3260-A19: 563分</br>,2025-11-30 21:41:55
19155,K11,8F,3910,40分鐘,7,3910-820: 92分</br>3910-811: 63分</br>3910-801: 50分</br>3910-809: 50分</br>3910-812: 50分</br>3910-817: 48分</br>3910-814: 41分</br>,0,0,N/A,2025-11-30 21:41:55
19160,K11,8F,3260,60分鐘,2,3260-A04: 79分</br>3260-A11: 97分</br>,5.5H,5,3260-A02: 345分</br>3260-A03: 359分</br>3260-A18: 360分</br>3260-A19: 593分</br>3260-A20: 343分</br>,2025-11-30 22:11:55
19167,K11,8F,3910,40分鐘,2,3910-811: 93分</br>3910-814: 71分</br>,0,0,N/A,2025-11-30 22:11:55
19170,K11,5F,3390,40分鐘,1,3390-411: 52分</br>,40分鐘,0,N/A,2025-11-30 22:41:54
19172,K11,8F,3260,60分鐘,1,3260-A04: 109分</br>,5.5H,5,3260-A01: 343分</br>3260-A03: 389分</br>3260-A18: 390分</br>3260-A19: 623分</br>3260-A20: 373分</br>,2025-11-30 22:41:54
19179,K11,8F,3910,40分鐘,2,3910-811: 123分</br>3910-814: 101分</br>,0,0,N/A,2025-11-30 22:41:54
19182,K11,5F,3390,40分鐘,1,3390-K06: 48分</br>,40分鐘,0,N/A,2025-11-30 23:11:55
19191,K11,8F,3910,40分鐘,2,3910-811: 153分</br>3910-814: 131分</br>,0,0,N/A,2025-11-30 23:11:55
19196,K11,8F,3260,60分鐘,1,3260-A02: 69分</br>,5.5H,5,3260-A08: 333分</br>3260-A10: 385分</br>3260-A17: 370分</br>3260-A18: 450分</br>3260-A20: 433分</br>,2025-11-30 23:41:54
19220,K11,8F,3260,60分鐘,1,3260-A07: 61分</br>,5.5H,3,3260-A15: 353分</br>3260-A20: 493分</br>3260-A22: 386分</br>,2025-12-01 00:41:55
19227,K11,8F,3910,40分鐘,1,3910-803: 54分</br>,0,0,N/A,2025-12-01 00:41:55
19239,K11,8F,3910,40分鐘,2,3910-803: 85分</br>3910-811: 42分</br>,0,0,N/A,2025-12-01 01:11:56
19244,K11,8F,3260,60分鐘,2,3260-A08: 61分</br>3260-A10: 90分</br>,5.5H,3,3260-A09: 360分</br>3260-A13: 359分</br>3260-A15: 413分</br>,2025-12-01 01:41:53
19251,K11,8F,3910,40分鐘,2,3910-803: 115分</br>3910-811: 72分</br>,0,0,N/A,2025-12-01 01:41:53
19256,K11,8F,3260,60分鐘,1,3260-A08: 91分</br>,5.5H,3,3260-A09: 391分</br>3260-A11: 337分</br>3260-A13: 389分</br>,2025-12-01 02:11:55
19263,K11,8F,3910,40分鐘,8,3910-803: 144分</br>3910-811: 102分</br>3910-809: 69分</br>3910-812: 52分</br>3910-816: 52分</br>3910-824: 52分</br>3910-808: 49分</br>3910-813: 44分</br>,0,0,N/A,2025-12-01 02:11:55
19264,K11,8F,4507,40分鐘,1,4507-805: 49分</br>,0,0,N/A,2025-12-01 02:11:55
19266,K11,5F,3390,40分鐘,2,3390-404: 51分</br>3390-405: 44分</br>,40分鐘,0,N/A,2025-12-01 02:41:55
19275,K11,8F,3910,40分鐘,3,3910-803: 174分</br>3910-811: 132分</br>3910-809: 99分</br>,0,0,N/A,2025-12-01 02:41:55
19278,K11,5F,3390,40分鐘,4,3390-404: 43分</br>3390-405: 74分</br>3390-K06: 43分</br>3390-T02: 43分</br>,40分鐘,0,N/A,2025-12-01 03:11:56
19281,K11,8F,3670,45分鐘,1,3670-811: 62分</br>,45分鐘,0,N/A,2025-12-01 03:11:56
19287,K11,8F,3910,40分鐘,3,3910-803: 204分</br>3910-811: 162分</br>3910-809: 129分</br>,0,0,N/A,2025-12-01 03:11:56
19299,K11,8F,3910,40分鐘,3,3910-803: 234分</br>3910-811: 192分</br>3910-809: 159分</br>,0,0,N/A,2025-12-01 03:41:54
19352,K11,8F,3260,60分鐘,1,3260-A01: 82分</br>,5.5H,0,N/A,2025-12-01 06:11:54
19364,K11,8F,3260,60分鐘,1,3260-A22: 72分</br>,5.5H,0,N/A,2025-12-01 06:41:54
19376,K11,8F,3260,60分鐘,3,3260-A03: 62分</br>3260-A17: 68分</br>3260-A22: 102分</br>,5.5H,1,3260-A20: 352分</br>,2025-12-01 07:11:54
19388,K11,8F,3260,60分鐘,2,3260-A17: 97分</br>3260-A22: 132分</br>,5.5H,2,3260-A15: 333分</br>3260-A20: 382分</br>,2025-12-01 07:41:53
19398,K11,5F,3390,40分鐘,1,3390-411: 41分</br>,40分鐘,0,N/A,2025-12-01 08:11:57
19412,K11,8F,3260,60分鐘,2,3260-A09: 93分</br>3260-A18: 109分</br>,5.5H,2,3260-A13: 380分</br>3260-A14: 338分</br>,2025-12-01 08:41:54
19434,K11,5F,3390,40分鐘,1,3390-T02: 47分</br>,40分鐘,0,N/A,2025-12-01 09:41:57
19435,K11,6F,3260,60分鐘,1,3260-A609: 65分</br>,5.5H,0,N/A,2025-12-01 09:41:57
19449,K11,8F,3670,45分鐘,1,3670-811: 61分</br>,45分鐘,0,N/A,2025-12-01 10:12:00
19458,K11,5F,3390,40分鐘,1,3390-405: 41分</br>,40分鐘,0,N/A,2025-12-01 10:41:56
19460,K11,8F,3260,60分鐘,1,3260-A02: 66分</br>,5.5H,1,3260-A16: 389分</br>,2025-12-01 10:41:56
19472,K11,8F,3260,60分鐘,1,3260-A04: 66分</br>,5.5H,2,3260-A16: 419分</br>3260-A22: 342分</br>,2025-12-01 11:11:57
19484,K11,8F,3260,60分鐘,3,3260-A01: 81分</br>3260-A04: 96分</br>3260-A19: 63分</br>,5.5H,3,3260-A03: 332分</br>3260-A17: 337分</br>3260-A22: 372分</br>,2025-12-01 11:41:54
19496,K11,8F,3260,60分鐘,1,3260-A01: 112分</br>,5.5H,1,3260-A17: 368分</br>,2025-12-01 12:11:55
19503,K11,8F,3910,40分鐘,1,3910-808: 65分</br>,0,0,N/A,2025-12-01 12:11:55
19515,K11,8F,3910,40分鐘,1,3910-808: 95分</br>,0,0,N/A,2025-12-01 12:41:54
19520,K11,8F,3260,60分鐘,1,3260-A03: 76分</br>,5.5H,0,N/A,2025-12-01 13:11:56
19532,K11,8F,3260,60分鐘,1,3260-A10: 76分</br>,5.5H,1,3260-A11: 334分</br>,2025-12-01 13:41:54
19544,K11,8F,3260,60分鐘,1,3260-A09: 78分</br>,5.5H,0,N/A,2025-12-01 14:11:55
19551,K11,8F,3910,40分鐘,1,3910-820: 64分</br>,0,0,N/A,2025-12-01 14:11:55
19552,K11,8F,4507,40分鐘,1,4507-806: 58分</br>,0,0,N/A,2025-12-01 14:11:55
19556,K11,8F,3260,60分鐘,1,3260-A09: 108分</br>,5.5H,0,N/A,2025-12-01 14:41:54
19563,K11,8F,3910,40分鐘,4,3910-820: 94分</br>3910-817: 58分</br>3910-825: 55分</br>3910-808: 50分</br>,0,0,N/A,2025-12-01 14:41:54
19564,K11,8F,4507,40分鐘,1,4507-806: 88分</br>,0,0,N/A,2025-12-01 14:41:54
19566,K11,5F,3390,40分鐘,1,3390-405: 55分</br>,40分鐘,0,N/A,2025-12-01 15:11:57
19575,K11,8F,3910,40分鐘,5,3910-820: 124分</br>3910-817: 88分</br>3910-825: 86分</br>3910-803: 51分</br>3910-816: 48分</br>,0,0,N/A,2025-12-01 15:11:57
19580,K11,8F,3260,60分鐘,1,3260-A11: 73分</br>,5.5H,1,3260-A04: 336分</br>,2025-12-01 15:41:53
19581,K11,8F,3670,45分鐘,1,3670-811: 56分</br>,45分鐘,0,N/A,2025-12-01 15:41:53
19587,K11,8F,3910,40分鐘,5,3910-816: 78分</br>3910-825: 76分</br>3910-803: 73分</br>3910-813: 67分</br>3910-808: 61分</br>,0,0,N/A,2025-12-01 15:41:53
19593,K11,8F,3670,45分鐘,1,3670-811: 86分</br>,45分鐘,0,N/A,2025-12-01 16:11:54
19599,K11,8F,3910,40分鐘,6,3910-825: 106分</br>3910-803: 103分</br>3910-813: 98分</br>3910-808: 91分</br>3910-817: 55分</br>3910-820: 47分</br>,0,0,N/A,2025-12-01 16:11:54
19614,K11,5F,3390,40分鐘,5,3390-404: 48分</br>3390-409: 47分</br>3390-411: 63分</br>3390-K06: 61分</br>3390-T01: 43分</br>,40分鐘,0,N/A,2025-12-01 17:11:55
19623,K11,8F,3910,40分鐘,9,3910-801: 46分</br>3910-803: 46分</br>3910-805: 46分</br>3910-812: 46分</br>3910-816: 46分</br>3910-817: 46分</br>3910-823: 46分</br>3910-825: 46分</br>3910-807: 41分</br>,0,0,N/A,2025-12-01 17:11:55
19624,K11,8F,4507,40分鐘,2,4507-804: 46分</br>4507-802: 40分</br>,0,0,N/A,2025-12-01 17:11:55
19626,K11,5F,3390,40分鐘,1,3390-411: 93分</br>,40分鐘,0,N/A,2025-12-01 17:41:55
19628,K11,8F,3260,60分鐘,1,3260-A16: 73分</br>,5.5H,0,N/A,2025-12-01 17:41:55
19635,K11,8F,3910,40分鐘,3,3910-825: 58分</br>3910-817: 57分</br>3910-803: 42分</br>,0,0,N/A,2025-12-01 17:41:55
