id,building,floor,station,status,source_type,received_at
73098,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:04:37
73099,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:04:48
73100,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:05:10
73101,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:05:18
73102,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:05:40
73103,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:05:50
73104,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:06:13
73105,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:06:21
73106,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:06:41
73107,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:06:44
73108,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:07:13
73109,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:07:17
73110,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:07:46
73111,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:07:50
73112,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:08:05
73113,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:08:21
73114,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:08:37
73115,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:08:51
73116,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:09:09
73117,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:09:24
73118,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:09:41
73119,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:09:56
73120,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:10:00
73121,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:10:30
73122,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:10:34
73123,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:11:04
73124,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:11:05
73125,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:11:34
73126,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:11:36
73127,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:12:07
73128,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:12:09
73129,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:12:43
73130,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:12:44
73131,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:13:12
73132,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:13:15
73133,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:13:48
73134,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:13:48
73135,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:14:21
73136,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:14:21
73137,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:14:39
73138,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:14:54
73139,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:14:59
73140,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:15:24
73141,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:15:31
73142,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:15:57
73143,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:16:03
73144,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:16:28
73145,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:16:34
73146,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-19 14:16:49
73147,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:17:01
73148,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:17:06
73149,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-19 14:17:12
73150,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:17:34
73151,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:17:37
73152,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:18:04
73153,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:18:11
73154,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:18:35
73155,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:18:42
73156,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:19:05
73157,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:19:14
73158,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:19:38
73159,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:19:46
73160,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:20:11
73161,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:20:18
73162,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:20:42
73163,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:20:51
73164,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:21:12
73165,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:21:21
73166,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:21:43
73167,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:21:52
73168,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:22:11
73169,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:22:18
73170,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:22:44
73171,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:22:49
73172,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:23:02
73173,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:23:21
73174,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:23:35
73175,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:23:54
73176,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:24:07
73177,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:24:25
73178,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:24:38
73179,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:24:58
73180,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:25:10
73181,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:25:30
73182,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:25:41
73183,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:26:01
73184,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:26:14
73185,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:26:32
73186,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:26:46
73187,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:27:05
73188,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:27:18
73189,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:27:35
73190,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:27:48
73191,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:28:08
73192,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:28:20
73193,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:28:39
73194,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:28:53
73195,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:29:14
73196,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:29:25
73197,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:29:45
73198,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:29:56
73199,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:30:18
73200,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:30:30
73201,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:30:48
73202,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:31:00
73203,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:31:22
73204,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:31:34
73205,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:31:52
73206,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:32:03
73207,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:32:27
73208,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:32:35
73209,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:32:58
73210,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:33:08
73211,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:33:19
73212,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:33:31
73213,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:33:53
73214,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:34:03
73215,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:34:26
73216,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:34:35
73217,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:34:58
73218,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:35:10
73219,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:35:31
73220,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:35:41
73221,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:36:00
73222,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:36:15
73223,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:36:32
73224,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:36:34
73225,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:36:46
73226,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:36:58
73227,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:37:15
73228,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:37:16
73229,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:37:47
73230,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:37:48
73231,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:38:20
73232,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:38:20
73233,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:38:51
73234,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:38:52
73235,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:39:23
73236,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:39:23
73237,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:39:57
73238,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:39:57
73239,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:40:27
73240,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:40:27
73241,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:40:50
73242,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:41:00
73243,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:41:19
73244,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:41:32
73245,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:41:51
73246,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:42:04
73247,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:42:20
73248,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:42:34
73249,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:42:52
73250,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:43:09
73251,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:43:24
73252,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:43:39
73253,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:43:54
73254,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:44:10
73255,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:44:18
73256,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:44:22
73257,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:44:41
73258,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:44:51
73259,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:45:12
73260,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:45:22
73261,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:45:44
73262,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:45:53
73263,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:46:15
73264,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:46:25
73265,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:46:47
73266,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:46:56
73267,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:47:16
73268,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:47:19
73269,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:47:47
73270,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:47:49
73271,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:48:21
73272,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:48:22
73273,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:48:51
73274,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:48:52
73275,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:49:24
73276,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:49:26
73277,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:49:54
73278,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:49:57
73279,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:50:26
73280,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:50:30
73281,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:50:58
73282,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:51:00
73283,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:51:31
73284,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:51:33
73285,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:52:04
73286,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:52:08
73287,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:52:38
73288,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:52:40
73289,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:53:09
73290,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:53:10
73291,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:53:41
73292,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:53:45
73293,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:54:14
73294,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:54:15
73295,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:54:46
73296,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:54:47
73297,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:55:18
73298,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:55:19
73299,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:55:50
73300,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:55:50
73301,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:56:20
73302,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:56:21
73303,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:56:51
73304,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:56:53
73305,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:57:23
73306,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:57:23
73307,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:57:56
73308,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:57:57
73309,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:58:28
73310,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:58:30
73311,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:58:59
73312,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:59:01
73313,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 14:59:32
73314,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 14:59:35
73315,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:00:06
73316,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:00:08
73317,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:00:37
73318,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:00:40
73319,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:01:09
73320,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:01:11
73321,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:01:40
73322,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:01:43
73323,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:02:12
73324,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:02:16
73325,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:02:47
73326,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:02:49
73327,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:03:17
73328,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:03:20
73329,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:03:53
73330,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:03:58
73331,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:04:22
73332,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:04:29
73333,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:04:55
73334,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:05:04
73335,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:05:27
73336,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:05:35
73337,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:05:59
73338,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:06:07
73339,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:06:30
73340,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:06:39
73341,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:07:01
73342,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:07:09
73343,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:07:33
73344,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:07:42
73345,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:08:05
73346,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:08:12
73347,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:08:37
73348,K21,8F,K21-8F_3390_A0304克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:08:44
73349,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-19 15:09:07
73350,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:09:14
73351,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-19 15:09:38
